leading_edge_list	kinase	overlap	lead_n	substrate_n	universe_n	fisher_p_two_sided	fdr_bh
αCD3_αICOS_10min__GO_0032869.txt	NuaK1	0	5	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	P38A	0	5	21	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	P38B	0	5	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PAK1	0	5	18	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PAK2	0	5	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PAK4	0	5	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PDGFRB	0	5	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKACA	0	5	57	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCA	0	5	41	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCB	0	5	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCB iso2	0	5	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCD	0	5	19	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCE	0	5	8	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCG	0	5	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCI	0	5	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKCZ	0	5	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKG1	0	5	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PKM	0	5	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PLK3	0	5	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PRKD1	0	5	10	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	PRKD2	0	5	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	Pim1	0	5	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	Pim2	0	5	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	RAF1	0	5	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	ROCK1	0	5	8	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	ROCK2	0	5	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	RSK2	0	5	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	SGK1	0	5	10	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	Syk	0	5	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	TAK1	0	5	9	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	TBK1	0	5	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	TTK	0	5	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	ULK1	0	5	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	ZAP70	0	5	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	mTOR	0	5	12	1219	1.0	1.0
αCD3_αICOS_10min__GO_0032869.txt	p90RSK	0	5	16	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CDK1	3	4	109	1219	0.0026060834330574817	0.19312472324413812
αCD3_αICOS_10min__GO_0051276.txt	ATM	2	4	40	1219	0.006044664220921939	0.19312472324413812
αCD3_αICOS_10min__GO_0051276.txt	JAK1	1	4	3	1219	0.009819901181905328	0.19312472324413812
αCD3_αICOS_10min__GO_0051276.txt	JAK3	1	4	3	1219	0.009819901181905328	0.19312472324413812
αCD3_αICOS_10min__GO_0051276.txt	MELK	1	4	3	1219	0.009819901181905328	0.19312472324413812
αCD3_αICOS_10min__GO_0051276.txt	NuaK1	1	4	3	1219	0.009819901181905328	0.19312472324413812
αCD3_αICOS_10min__GO_0051276.txt	LATS1	1	4	4	1219	0.01307707255959643	0.22044208029033982
αCD3_αICOS_10min__GO_0051276.txt	HIPK2	1	4	5	1219	0.01632620153882409	0.24081147269765535
αCD3_αICOS_10min__GO_0051276.txt	CDK9	1	4	7	1219	0.022800385288649718	0.24458595127824242
αCD3_αICOS_10min__GO_0051276.txt	CK1D	1	4	7	1219	0.022800385288649718	0.24458595127824242
αCD3_αICOS_10min__GO_0051276.txt	PKCI	1	4	7	1219	0.022800385288649718	0.24458595127824242
αCD3_αICOS_10min__GO_0051276.txt	LKB1	1	4	8	1219	0.026025466525320846	0.25591708749898834
αCD3_αICOS_10min__GO_0051276.txt	JAK2	1	4	9	1219	0.02924255829567486	0.2654324522222795
αCD3_αICOS_10min__GO_0051276.txt	AurA	1	4	16	1219	0.051539603536268346	0.43440522980569035
αCD3_αICOS_10min__GO_0051276.txt	P38A	1	4	21	1219	0.06722927711893266	0.5187848138481145
αCD3_αICOS_10min__GO_0051276.txt	JNK1	1	4	22	1219	0.07034370357262569	0.5187848138481145
αCD3_αICOS_10min__GO_0051276.txt	AMPKA1	1	4	29	1219	0.0919268626988452	0.6380805763802196
αCD3_αICOS_10min__GO_0051276.txt	GSK3B	1	4	33	1219	0.10409009248895484	0.6823683840942595
αCD3_αICOS_10min__GO_0051276.txt	CK2A1	1	4	49	1219	0.151525245908941	0.9410515272239494
αCD3_αICOS_10min__GO_0051276.txt	Akt1	1	4	53	1219	0.16308370506457553	0.9621938598809956
αCD3_αICOS_10min__GO_0051276.txt	CDK2	1	4	78	1219	0.23267148973458257	1.0
αCD3_αICOS_10min__GO_0051276.txt	ALK	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	AMPKA2	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	AMPKG2	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ASK1	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ATR	0	4	19	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	AXL	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Abl	0	4	21	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Akt2	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Akt3	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	AurB	0	4	29	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	BCR-ABL1	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	BRAF	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	BRSK1 iso2	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	BRSK2	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Bcr	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Brk	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Btk	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CAMK1A	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CAMK2A	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CAMKK1	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CDC7	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CDK4	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CDK5	0	4	23	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CDK6	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CDK7	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CK1A	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	CK1E	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Chk1	0	4	57	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Chk2	0	4	10	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Cot	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	DAPK3	0	4	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	DNAPK	0	4	9	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	DYRK1A	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	DYRK2	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	EGFR	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ERK1	0	4	47	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ERK2	0	4	54	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ERK5	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	FAK	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Fer	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Fyn	0	4	15	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	GSK3A	0	4	11	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Hck	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	IKKA	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	IKKB	0	4	8	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	IKKE	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ITK	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	JNK2	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	LATS2	0	4	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	LYN	0	4	12	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Lck	0	4	11	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	MAPKAPK2	0	4	19	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	MARK2	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	MEK1	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	MLK3	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Met	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	NEK6	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	NLK	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	P38B	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PAK1	0	4	18	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PAK2	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PAK4	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PDGFRB	0	4	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PDK1	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKACA	0	4	57	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCA	0	4	41	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCB	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCB iso2	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCD	0	4	19	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCE	0	4	8	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCG	0	4	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCT	0	4	8	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKCZ	0	4	6	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKG1	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PKM	0	4	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PLK1	0	4	33	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PLK3	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PRKD1	0	4	10	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	PRKD2	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Pim1	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Pim2	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	RAF1	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ROCK1	0	4	8	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ROCK2	0	4	3	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	RSK2	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Ret	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	SGK1	0	4	10	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Src	0	4	55	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	Syk	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	TAK1	0	4	9	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	TBK1	0	4	7	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	TTK	0	4	4	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ULK1	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	ZAP70	0	4	5	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	mTOR	0	4	12	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	p70S6K	0	4	10	1219	1.0	1.0
αCD3_αICOS_10min__GO_0051276.txt	p90RSK	0	4	16	1219	1.0	1.0
αCD3_αICOS_10min__nan.txt	Ret	3	14	5	1219	1.1923325673415962e-05	0.0014069524294630835
αCD3_αICOS_10min__nan.txt	MEK1	2	14	3	1219	0.00036532329949814007	0.021554074670390264
αCD3_αICOS_10min__nan.txt	PKCB	2	14	6	1219	0.001790845983866603	0.07043994203208638
αCD3_αICOS_10min__nan.txt	PDK1	2	14	7	1219	0.0024907175698430425	0.07347616831036975
αCD3_αICOS_10min__nan.txt	PKCT	2	14	8	1219	0.003299150094898337	0.07785994223960076
αCD3_αICOS_10min__nan.txt	JAK2	2	14	9	1219	0.004213917675449283	0.0828737142838359
αCD3_αICOS_10min__nan.txt	ATR	2	14	19	1219	0.018741838665754053	0.268158452672394
αCD3_αICOS_10min__nan.txt	CDK5	2	14	23	1219	0.027010327449338675	0.268158452672394
αCD3_αICOS_10min__nan.txt	CDK1	4	14	109	1219	0.029971180041651252	0.268158452672394
αCD3_αICOS_10min__nan.txt	BRSK1 iso2	1	14	3	1219	0.03408793889903314	0.268158452672394
αCD3_αICOS_10min__nan.txt	BRSK2	1	14	3	1219	0.03408793889903314	0.268158452672394
αCD3_αICOS_10min__nan.txt	CAMKK1	1	14	3	1219	0.03408793889903314	0.268158452672394
αCD3_αICOS_10min__nan.txt	Fer	1	14	3	1219	0.03408793889903314	0.268158452672394
αCD3_αICOS_10min__nan.txt	MLK3	1	14	3	1219	0.03408793889903314	0.268158452672394
